OTU_ID,genus,taxa_consensus,abundance,phylum,class,order,family,species,evalue,similarity,coverage,primary_lifestyle,ectomycorrhiza_exploration_type,ectomycorrhiza_lineage
51bbbff2020dd95b675b96b29281f5e71ed3b62b,Inocybe,100,47783,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe_sp|SH1256460.09FU,2.92e-85,93.458,100,ectomycorrhizal,short-distance_delicate,/inocybe
521776889d22df44ddb151b47e350047f8149c40,Glutinomyces,100,3711,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Glutinomyces_sp|SH0968115.09FU,1.96e-66,98.63,100,root_endophyte,,
524458eda0227c7be550de4b7134f5f72b446c88,Talaromyces,100,684,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces_sp|SH1286706.09FU,1.22e-82,100,100,unspecified_saprotroph,,
534d73479f20597a2ae1b3deaacf099328b960ab,Pithomyces,100,354,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pithomyces_sp|SH1291799.09FU,2.71e-71,98.71,100,plant_pathogen,,
5362111c6a9494f6970126905b1c336f40234cef,Marasmiellus,100,12516,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Marasmiellus_sp|SH1107272.09FU,3.59e-143,98.976,100,litter_saprotroph,,
5386c86680ea73bd27d16570a4e16752709fb10d,Entrophospora,100,447,Glomeromycota,Glomeromycetes,Entrophosporales,Entrophosporaceae,Entrophospora_sp|SH1091934.09FU,5.24e-74,100,100,arbuscular_mycorrhizal,,
53e671e66b4f25b96bcc5160f574310cfbbb4c82,Glomeraceae_gen_Incertae_sedis,100,58,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomeraceae_sp|SH0967231.09FU,3.53e-84,94.634,100,arbuscular_mycorrhizal,NA,NA
54514910e740d24623ed70d9cf889163bfde57a1,Serendipita,100,465,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita_sp|SH1235105.09FU,6.53e-100,99.038,100,root_endophyte,,
54fef224917ab9b96dd6be65a5cabaf9d3d2d63d,Gloeotinia,100,1115,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Gloeotinia_sp|SH0940258.09FU,2.79e-91,100,100,plant_pathogen,,
55a8c77aac43e0a0fb15b9ea9a7eaa6e69572edb,Niesslia,100,184,Ascomycota,Sordariomycetes,Hypocreales,Niessliaceae,Niesslia_arctiicola|SH1074293.09FU,3.15e-77,98.795,90.21739130434783,litter_saprotroph,,
55beec562d78def8d8f2d280861beab47e2ffcd1,Umbelopsis,100,93,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis_sp|SH0911922.09FU,4.63e-95,100,100,soil_saprotroph,,
562e3dd68b89cde30bae2e78211cde2454ea6170,Tomentella,100,26202,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella_sp|SH0926541.09FU,9.07e-105,98.636,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
5746fce8b55c3548ea5e3f7a85d2bf3297d06b92,Neoascochyta,100,187,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neoascochyta_sp|SH0985229.09FU,5.24e-74,100,100,plant_pathogen,,
578ee74bcba99f2a41136cf85c11ea7c5aff8a44,Paraphoma,100,250,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma_sp|SH0961104.09FU,6.5e-66,100,100,plant_pathogen,,
578fa4be6c074829a017d3950bcb917ec0887e49,Tylopilus,100,35066,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Tylopilus_sp|SH1212819.09FU,5.02e-84,87.324,100,ectomycorrhizal,long-distance,/boletus
58176673acba6a2ac1da6978816a7cc2fb30b77b,Arnium,100,280,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Arnium_sp|SH1003476.09FU,7.09e-66,98,100,dung_saprotroph,,
585d263c906f6f48c0e2d6d4f0a6596d0e280176,Curvularia,100,54215,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia_trifolii|SH1224186.09FU,2.11e-79,100,94.28571428571428,plant_pathogen,,
5876b9216c48f71196b25d4d73cffae223bffd53,Leohumicola,100,32904,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola_sp|SH0982695.09FU,1.31e-68,100,100,soil_saprotroph,,
58821f5ea9e78d022ff9e0fe7c716bec03c61fce,Spegazzinia,100,1886,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Spegazzinia_sp|SH0965591.09FU,3.04e-77,100,100,wood_saprotroph,,
5889fd5a960a6700e678a84cd44526bfdbba6922,Tomentella,100,188,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella_sp|SH1177640.09FU,1.6e-101,98.148,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
595e8124f45c29bc2090a5727f13abd107defb3d,Oliveonia,100,303,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariales_fam_Incertae_sedis,Oliveonia_sp|SH1090377.09FU,1.37e-82,96.296,99.47368421052632,wood_saprotroph,,
5988017a198c2cf03d9a21e45c6e81a42f6a760d,Phoma,100,15078,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_sp|SH0968385.09FU,7.63e-72,100,100,plant_pathogen,,
5a41a01a0d1b18b0b6207e9ad65861a5d0fa3499,Paraphaeosphaeria,100,432,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria_sp|SH1068129.09FU,7.63e-72,100,100,wood_saprotroph,,
5a9fa997332f72a966ad1f3d5b531da7ec12b0df,Ascochyta,100,669,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta_sp|SH0952846.09FU,1.4e-68,98.039,100,plant_pathogen,,
5b5322002c65fb618a22ff23f9e23dc566979f3e,Meliniomyces,100,240,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Meliniomyces_sp|SH1241363.09FU,4.36e-62,96.599,100,root_endophyte,short-distance_delicate,/meliniomyces
5c4521da7efda4280bcd0cc1335d63c7dced58d6,Neophaeosphaeria,100,904,Ascomycota,Dothideomycetes,Pleosporales,Neophaeosphaeriaceae,Neophaeosphaeria_sp|SH0978498.09FU,1.81e-73,100,100,wood_saprotroph,,
5c93916d9ca877a0234a21eda2a761172b7ab513,Glomeraceae_gen_Incertae_sedis,100,538,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomeraceae_sp|SH0966492.09FU,1.64e-88,95.192,97.19626168224299,arbuscular_mycorrhizal,NA,NA
5d5d4013853e9d1cdfbb5ab8d72148cee4d61ef8,Sebacina,100,132,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina_sp|SH1294564.09FU,1.9e-87,96.465,100,ectomycorrhizal,short-distance_delicate,/sebacina
5d9d997a23df6a47c46692a5870f7a9f68f5af4f,Pestalotiopsis,100,417,Ascomycota,Sordariomycetes,Amphisphaeriales,Pestalotiopsidaceae,Pestalotiopsis_sp|SH1264357.09FU,7.3e-79,100,94.79768786127167,plant_pathogen,,
5db3bce9bfb7fc22dcaa2d406b73870030921a13,Tomentella,100,2343,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella_sp|SH1094348.09FU,1.08e-103,99.07,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
5dde36be0fd2d021182ede868c2752c8e1bf55c5,Venturia,100,8392,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia_sp|SH0979904.09FU,5.24e-74,100,100,plant_pathogen,,
5df152eb6ba25a29981103762bf0a05bbfd49078,Thelephora,100,2784,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Thelephora_sp|SH1155612.09FU,3.41e-110,100,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
5e27f8a3f77a3255034f34a0549d6320524e1315,Fusicolla,100,248,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusicolla_sp|SH1239866.09FU,2.11e-79,100,90.1639344262295,mycoparasite,,
5e46ce82944bf8541c29b8eaa4ff3378dcf20597,Pyrenochaeta,100,277,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta_sp|SH0932624.09FU,5.24e-74,100,100,wood_saprotroph,,
5f0be6b78723c59cbc7c1ca81b2f5aa2fddb0085,Oehlia,100,382,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Oehlia_sp|SH1021151.09FU,7e-55,85.075,100,arbuscular_mycorrhizal,,
60978282953c9ce33ebc28387d9437bd942e9589,Talaromyces,100,165,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces_sp|SH0906940.09FU,1e-70,96.914,100,unspecified_saprotroph,,
609d645edba1eed96a729b3e966f70c20d5b2f19,Thelephora,100,44221,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Thelephora_sp|SH1155618.09FU,3.41e-110,100,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
60ae807122df853e46cbcba6b4fa1ce5a5caeea5,Stagonospora,100,1574,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Stagonospora_trichophoricola|SH0952924.09FU,2.2e-72,100,100,plant_pathogen,,
610c1404b07739991cdbf974928916a4e8d18a1b,Knufia,100,1008,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia_sp|SH1070744.09FU,8.76e-78,100,100,soil_saprotroph,,
63d3e217d7836cc4991b90508f2721aee0b5c03e,Talaromyces,100,74396,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces_aculeatus|SH1288445.09FU,6.37e-73,100,100,unspecified_saprotroph,,
63e3702008c89495c4718d685b0aa3aa3f2dc287,Auricularia,100,4283,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia_sp|SH1090428.09FU,6.55e-87,96.447,100,wood_saprotroph,,
6562c015e45a9aab2eb4bca275a19f2a43725b5f,Penicillium,100,608,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium_sp|SH1227538.09FU,1.51e-74,100,100,unspecified_saprotroph,,
658763eddf82fa9c2ca30fa3cdd963fffda62445,Diaporthe,100,885,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe_sp|SH1198371.09FU,3.04e-77,100,100,plant_pathogen,,
65952fbb0d106bea8251fa63438e55e5f9850133,Paecilomyces,100,299,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Paecilomyces_sp|SH0913192.09FU,2.43e-85,100,100,foliar_endophyte,,
66032a12705a24d13f72d55d27e2eb6603a4042a,Rhizoctonia,100,214,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia_solani|SH1183329.09FU,1.86e-120,99.187,100,plant_pathogen,,
664987b0fb5874008e274ff3aceb5f6e0f54b8a5,Striaticonidium,100,336,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striaticonidium_sp|SH1074240.09FU,1.81e-73,100,100,soil_saprotroph,,
66ac3f5fb2c9a8dc181bcf548cf5b9a9956422e8,Hypochnicium,100,132,Basidiomycota,Agaricomycetes,Polyporales,Podoscyphaceae,Hypochnicium_sp|SH1210741.09FU,3.82e-90,96.585,100,wood_saprotroph,,
66d11c87fa41000810189e243e093232e92540c8,Didymosphaeria,100,7710,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria_rubi-ulmifolii|SH1068130.09FU,2.2e-72,100,100,plant_pathogen,,
67056c7aa8e48487ae679a7c910271fc15aa32b5,Hysterangium,100,5009,Basidiomycota,Agaricomycetes,Hysterangiales,Hysterangiaceae,Hysterangium_sp|SH1028330.09FU,3.76e-83,97.802,100,ectomycorrhizal,mat,/hysterangium
672f8aef7937bb17cd0ce574741ed9deb07b22bc,Clavaria,100,66,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria_sp|SH1063850.09FU,6.82e-100,97.685,100,soil_saprotroph,,
67864d7e3bd041b35cee58694df259793ab7e885,Leohumicola,100,1249,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola_sp|SH0982623.09FU,5.58e-67,99.31,100,soil_saprotroph,,
67b0a6b11212ac90b78d7d9142b7f1504eb5be5a,Lophiostoma,100,3604,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma_sp|SH0997773.09FU,5.43e-67,100,100,wood_saprotroph,,
68caf2ff08b17afb5df66c1808001e0ee4ca7a97,Preussia,100,174,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_sp|SH0999571.09FU,7.63e-72,100,100,dung_saprotroph,,
68e86e33d808e8a66a70ee2848212ddab1cbc927,Paraphaeosphaeria,100,2866,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria_sp|SH1068198.09FU,2.2e-72,100,100,wood_saprotroph,,
691e93c6b5723aa4df0ceb3bd9449ace95a1e439,Kalmusia,100,926,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Kalmusia_sp|SH0991355.09FU,7.63e-72,100,100,wood_saprotroph,,
692fa492c73b0fa00173bb0d13003f3558333988,Flagelloscypha,100,1113,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Flagelloscypha_sp|SH1240010.09FU,1.71e-127,99.611,100,litter_saprotroph,,
699b880c2e9b5fa08a5d1dea7e6d03d02f4c1dd5,Calyptrozyma,100,162,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Calyptrozyma_sp|SH1025917.09FU,3.52e-63,97.241,100,unspecified_saprotroph,,
6a19b4c90dbc75814bf21500cc64dac38ba79eb2,Peziza,100,2598,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza_sp|SH1208015.09FU,2.01e-67,93.22,96.19565217391305,soil_saprotroph,,
6a724b4c0c9ca9472b43b02458354bd5c51d3893,Sagenomella,100,3253,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Sagenomella_sp|SH0893815.09FU,5.24e-74,100,100,unspecified_saprotroph,,
6ac9f0e9898a0459a39e07006515853bde33a3b7,Fusidium,100,10956,Ascomycota,Sordariomycetes,Xylariales,Xylariales_fam_Incertae_sedis,Fusidium_sp|SH0953621.09FU,3.36e-90,100,100,unspecified_saprotroph,,
6b8a7db90f3c14b9ace4891125856c5dfcb5130c,Arachnopeziza,100,1948,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Arachnopeziza_sp|SH1276647.09FU,3.96e-62,99.265,94.44444444444444,wood_saprotroph,,
6be647621084f5f5b30470c8098c39edea54f581,Trichoderma,100,10887,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma_atrobrunneum|SH0961555.09FU,4.22e-82,100,100,mycoparasite,,
6c000364560bafe32881abf504cd87aea20e42e7,Glomus,100,150,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_sp|SH1037061.09FU,9.7e-72,93.583,99.46808510638297,arbuscular_mycorrhizal,,
6c0883c93ecc37f48a8869694ba99cde58519feb,Ascochyta,100,198,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta_medicaginicola|SH0989073.09FU,1.1e-69,100,97.35099337748345,plant_pathogen,,
6d2930ca036e0b8370301581229edf0063de6b06,Monocillium,100,728,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Monocillium_sp|SH1078503.09FU,4.04e-89,100,100,litter_saprotroph,,
6d62cf70469474e5b342ef2d0753234b1ac93461,Glomus,100,280,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_sp|SH1037061.09FU,2.02e-80,96.296,100,arbuscular_mycorrhizal,,
6d9b46952a580a778e09a91a4250807cfdc16484,Sebacina,100,186,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina_sp|SH1103711.09FU,5.77e-94,98.985,100,ectomycorrhizal,short-distance_delicate,/sebacina
6dd8f3dbd01869b9e785ee36f699a8439be33325,Preussia,100,1222,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_sp|SH1148133.09FU,5.24e-74,100,95.0920245398773,dung_saprotroph,,
6e041ab79f017e8cc10a07a55b77a33ecc835176,Oidiodendron,100,240,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron_sp|SH0974148.09FU,6.5e-66,100,100,soil_saprotroph,,
6e42eb96bac7710d0474a57947775e64f067882c,Hysterangium,100,73,Basidiomycota,Agaricomycetes,Hysterangiales,Hysterangiaceae,Hysterangium_sp|SH1145495.09FU,2.64e-66,98.649,98.66666666666667,ectomycorrhizal,mat,/hysterangium
6f71185efbf95ec5be3c664cbb25432002c3ae4a,Chondrogaster,100,97,Basidiomycota,Agaricomycetes,Hysterangiales,Hysterangiaceae,Chondrogaster_sp|SH1148004.09FU,1.45e-69,92.553,100,ectomycorrhizal,mat,/hysterangium
6fa2ddc47b89783c2d883561dce85c0bb4ba7593,Glomeraceae_gen_Incertae_sedis,100,1142,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomeraceae_sp|SH0988960.09FU,4.34e-51,85.279,98.5,arbuscular_mycorrhizal,NA,NA
6fd54ce3404f9d748180d6bafb1e264761753277,Helminthosporium,100,313,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Helminthosporium_sp|SH0952875.09FU,9.37e-71,99.342,100,plant_pathogen,,
7098901752b272ce22a6da7b9a998e2cee3b8dae,Phyllosticta,100,19363,Ascomycota,Dothideomycetes,Botryosphaeriales,Phyllostictaceae,Phyllosticta_sp|SH1058924.09FU,1.81e-54,91.447,99.34640522875817,plant_pathogen,,
709fc8be667846ff5db1ff7138ce850e9a363f40,Dominikia,100,688,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia_sp|SH0892270.09FU,5.26e-75,95.082,100,arbuscular_mycorrhizal,,
70a78c844f48190430a25f3ed9257159538825d2,Tomentella,100,131,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella_sp|SH1140698.09FU,3.12e-85,92.661,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
70a7da035d78d75f0136e8d665443a843af2c84c,Glomus,100,391,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_sp|SH0977307.09FU,1.37e-82,96.842,98.95833333333334,arbuscular_mycorrhizal,,
70d3034dd534be0f0290cf6b0c8d3fc8d2043c45,Devriesia,100,228,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Devriesia_sp|SH1021081.09FU,2.25e-65,100,100,plant_pathogen,,
70ed3a08b88039ed286b863d69fa3cc5b7d2fd81,Sesquicillium,100,1174,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sesquicillium_sp|SH0978441.09FU,5.24e-74,100,100,litter_saprotroph,,
713209aa6bdc9bb44d56464b57e2e109010852c8,Stropharia,100,174,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia_sp|SH1200778.09FU,1.06e-103,99.531,100,litter_saprotroph,,
71d2fec32288df834a19267681076307641e8d5b,Oidiodendron,100,71,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron_sp|SH0974183.09FU,6.5e-66,100,100,soil_saprotroph,,
71d6f178b2cf3b861607dcb1f2727b8e0b497021,Mycena,100,298,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena_sp|SH1062686.09FU,3.74e-84,94.66,95.37037037037037,litter_saprotroph,,
731051b181405f3f30e712094df4c647ee8454d1,Knufia,100,297,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia_sp|SH1070947.09FU,2.11e-79,100,100,soil_saprotroph,,
7314886e8b9c06aac05e03cef84fe53bc217e84e,Leohumicola,100,1129,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola_sp|SH0982661.09FU,9.36e-58,95.775,97.26027397260275,soil_saprotroph,,
7340145e19dd82a04e5f6843b7e3b49d6e76cf81,Massarina,100,284,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Massarina_sp|SH0949706.09FU,1.05e-76,100,100,plant_pathogen,,
7345abfc2a4ad5090e8c889fade105f5657db45e,Talaromyces,100,1849,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces_sp|SH0906974.09FU,4.37e-75,100,100,unspecified_saprotroph,,
734a727699666554c31f99dc32763d45260ac3a7,Ruhlandiella,100,7130,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Ruhlandiella_sp|SH0957995.09FU,2.43e-85,100,100,ectomycorrhizal,short-distance_coarse,/terfezia-peziza_depressa
7363946f31a13645d94e90c3c326dbf6a364abca,Glomeromycota_gen_Incertae_sedis,100,121,Glomeromycota,Glomeromycota_cls_Incertae_sedis,Glomeromycota_ord_Incertae_sedis,Glomeromycota_fam_Incertae_sedis,Glomeromycota_sp|SH0945773.09FU,2.55e-85,98.907,96.82539682539682,arbuscular_mycorrhizal,NA,NA
7376580a40d847d164d970b840f3fe4f6cb6661e,Sebacina,100,24633,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina_sp|SH1159504.09FU,7.37e-93,97.101,94.52054794520548,ectomycorrhizal,short-distance_delicate,/sebacina
738a4274ff903f2b768e69e7e6689a7eba4e0f07,Metarhizium,100,463,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium_sp|SH1209864.09FU,6.7e-93,100,100,animal_parasite,,
744f961ddb4233acdcd8b220ea1bf2ee4174cc3a,Cryptocoryneum,100,350,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Cryptocoryneum_sp|SH1081401.09FU,7.71e-72,100,98.05194805194806,wood_saprotroph,,
7513d251811c825146cc3049434753fbfabd888c,Neoascochyta,100,327,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neoascochyta_sp|SH0985229.09FU,1.81e-73,100,100,plant_pathogen,,
75a8ecf890cfc360ff208a2f9eb3665751724680,Helicoma,100,2758,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Helicoma_sp|SH1306082.09FU,1.05e-76,100,100,wood_saprotroph,,
75c243ea3382b6614c297b2465238bd2bed7599c,Pluteus,100,186,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus_inconspicuus|SH1208650.09FU,4.25e-89,98.429,100,litter_saprotroph,,
75dfee73533165a4dc2f8b21892d551bcfb4be85,Pyrenochaetopsis,100,754,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis_sp|SH0994498.09FU,3.82e-69,100,98.64864864864865,foliar_endophyte,,
76ac2d8ca28e48d150421baeadb279a6158bf544,Pseudoplectania,100,4157,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Pseudoplectania_sp|SH1197590.09FU,2.59e-78,99.398,100,litter_saprotroph,,
76d29238277ffd6eaebf7b4924939a60fe8b30cf,Fusarium,100,496,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium_palustre|SH1079840.09FU,9.14e-71,100,100,plant_pathogen,,
7717ab88e94f4cfd9c028cc2a1d7586f4e648ab6,Lophiostoma,100,165,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma_sp|SH0997848.09FU,6.62e-66,100,98.59154929577466,wood_saprotroph,,
777a7af8fcd49d4dcc5ae9bc20e3c2531e48ef4f,Serendipita,100,2436,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita_sp|SH1298374.09FU,8.21e-92,99.476,100,root_endophyte,,
779e2c4dff6bd23008e2779e09f490c833e93a2b,Sebacina,100,99,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina_sp|SH1310233.09FU,7.51e-80,93.939,100,ectomycorrhizal,short-distance_delicate,/sebacina
7830427846bc5aa21373f68bd5c632aafed33dd6,Leohumicola,100,522,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola_sp|SH0982695.09FU,1.5e-61,96.552,100,soil_saprotroph,,
785600d399acf1dcf2dc9ce9560011d4c0104604,Glomeromycota_gen_Incertae_sedis,100,67,Glomeromycota,Glomeromycota_cls_Incertae_sedis,Glomeromycota_ord_Incertae_sedis,Glomeromycota_fam_Incertae_sedis,Glomeromycota_sp|SH0966502.09FU,7.64e-99,100,96.63461538461539,arbuscular_mycorrhizal,NA,NA
78a9f60ff695ffb943628dd9347660e669be01aa,Preussia,100,164,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_sp|SH1085475.09FU,1.34e-62,96.622,96.1038961038961,dung_saprotroph,,
78c098843d7c427b78a03da4077d9eb7dc45b77e,Acrocalymma,100,143,Ascomycota,Dothideomycetes,Pleosporales,Acrocalymmaceae,Acrocalymma_vagum|SH0989042.09FU,6.37e-73,100,100,wood_saprotroph,,
7900659db7f46640996265f8c83eba780e135ae5,Phoma,100,2300,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_sp|SH1001843.09FU,1.26e-75,100,100,plant_pathogen,,
79e6f860b6bc5064e2c287ae22aa9a4d4d4c20ea,Serendipita,100,191,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita_sp|SH1308501.09FU,1.7e-94,98.03,100,root_endophyte,,
79fc3372979b975f141fec79379c9453e27188eb,Claroideoglomus,100,209,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus_sp|SH0922248.09FU,2.14e-68,87.5,100,arbuscular_mycorrhizal,,
7a3f476a3db6c42374745d40ed5e634cc171102b,Tomentella,100,13525,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella_sp|SH1139146.09FU,2.09e-87,93.636,100,ectomycorrhizal,medium-distance_smooth,/tomentella-thelephora
7ac860685cb681720d41580cfd342b78f42e9086,Glomus,100,534,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_sp|SH1037061.09FU,1.67e-81,96.296,100,arbuscular_mycorrhizal,,
7aef6dc76d7749db8bfcd7eb0a4daf786674d899,Spiromastix,100,209,Ascomycota,Eurotiomycetes,Onygenales,Onygenales_fam_Incertae_sedis,Spiromastix_sp|SH0931050.09FU,1.26e-75,100,100,soil_saprotroph,,
7be38f4bf2020d5a5320bdfb17f0b47e474bd9b1,Atractospora,100,205,Ascomycota,Sordariomycetes,Myrmecridiales,Myrmecridiales_fam_Incertae_sedis,Atractospora_sp|SH0967492.09FU,2.11e-79,100,100,wood_saprotroph,,
7cd6f3f4f823008699c184f4a56a03ac2e9780e7,Venturia,100,272,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia_sp|SH0989329.09FU,1.31e-68,100,100,plant_pathogen,,
7cf0d8424a46d272feaff97e00e780d97e7d9693,Lachnum,100,1323,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum_sp|SH0982950.09FU,1.22e-62,97.222,100,litter_saprotroph,,
7d457b1f565c1b77c6ec38b6ec7487f569b6973a,Pyrenochaeta,100,280,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta_sp|SH0932604.09FU,7.63e-72,100,100,wood_saprotroph,,
7d7610a650b7d27b4effac89ba723ad13f5182b5,Phoma,100,104,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_sp|SH0968490.09FU,7.63e-72,100,100,plant_pathogen,,
